age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,y,test_control_flag,was_contacted
31,services,single,high.school,no,yes,no,cellular,5,tue,398.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
57,retired,divorced,basic.9y,no,yes,no,telephone,5,tue,149.0,5.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
28,management,single,university.degree,no,yes,no,cellular,5,tue,193.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
36,services,single,high.school,no,yes,no,cellular,5,tue,302.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
43,blue-collar,married,basic.9y,no,yes,yes,cellular,5,tue,317.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,technician,divorced,high.school,no,yes,no,cellular,5,tue,210.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
46,admin.,married,basic.9y,unknown,no,no,cellular,5,tue,349.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
46,technician,married,professional.course,no,yes,no,telephone,5,tue,34.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
49,admin.,divorced,high.school,no,yes,no,cellular,5,tue,181.0,4.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
46,management,married,high.school,unknown,no,no,cellular,5,tue,692.0,4.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
54,blue-collar,married,basic.4y,no,no,no,telephone,5,tue,206.0,6.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
48,admin.,divorced,university.degree,no,no,no,telephone,5,tue,355.0,5.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,services,married,high.school,no,yes,no,cellular,5,tue,737.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
41,technician,single,professional.course,no,yes,no,cellular,5,tue,175.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
36,services,divorced,basic.9y,no,no,no,cellular,5,tue,286.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
27,technician,single,professional.course,no,no,no,cellular,5,tue,170.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
44,admin.,divorced,high.school,no,yes,no,cellular,5,tue,173.0,8.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
42,blue-collar,married,basic.4y,no,yes,no,telephone,5,tue,89.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,admin.,married,high.school,no,unknown,unknown,cellular,5,tue,213.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,self-employed,single,university.degree,no,yes,no,cellular,5,tue,194.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,technician,married,basic.9y,no,no,no,telephone,5,tue,472.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
28,blue-collar,married,high.school,no,unknown,unknown,cellular,5,tue,135.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,management,married,basic.9y,unknown,yes,no,cellular,5,tue,275.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,unemployed,married,high.school,unknown,yes,no,telephone,5,tue,155.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,admin.,single,high.school,no,no,no,cellular,5,tue,96.0,6.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
37,services,divorced,basic.6y,no,no,no,telephone,5,tue,175.0,5.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,single,basic.4y,no,no,yes,cellular,5,tue,807.0,3.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,married,basic.6y,no,yes,no,cellular,5,tue,235.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
53,technician,married,basic.6y,unknown,yes,no,cellular,5,tue,673.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,admin.,married,high.school,no,yes,no,cellular,5,tue,124.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,admin.,divorced,university.degree,no,no,no,cellular,5,tue,225.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
49,blue-collar,married,high.school,no,yes,no,cellular,5,tue,177.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,married,basic.9y,no,yes,no,cellular,5,tue,264.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,technician,married,high.school,unknown,no,no,telephone,5,tue,295.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
42,services,single,high.school,no,yes,no,cellular,5,tue,456.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
53,self-employed,married,basic.9y,no,yes,no,cellular,5,tue,600.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,blue-collar,single,high.school,no,yes,yes,telephone,5,tue,236.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
55,blue-collar,divorced,basic.9y,no,no,no,cellular,5,tue,133.0,3.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,admin.,married,high.school,no,yes,no,telephone,5,tue,58.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
47,admin.,divorced,university.degree,unknown,no,no,cellular,5,wed,130.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
39,admin.,married,basic.9y,unknown,yes,no,telephone,5,wed,16.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,admin.,single,high.school,no,yes,yes,cellular,5,wed,46.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
43,blue-collar,married,basic.6y,unknown,yes,no,telephone,5,wed,20.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
40,blue-collar,single,basic.9y,no,yes,yes,cellular,5,wed,8.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
53,services,married,high.school,no,yes,no,telephone,5,wed,413.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
47,blue-collar,married,basic.4y,unknown,yes,no,cellular,5,wed,5.0,7.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
43,self-employed,divorced,basic.9y,no,yes,no,cellular,5,wed,133.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
53,blue-collar,single,unknown,no,yes,no,cellular,5,wed,320.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
42,services,married,high.school,no,yes,yes,cellular,5,wed,77.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
36,blue-collar,married,basic.9y,unknown,yes,no,cellular,5,wed,210.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,single,basic.9y,no,yes,no,telephone,5,wed,15.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
36,blue-collar,divorced,basic.9y,no,no,no,cellular,5,wed,129.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,technician,single,professional.course,no,yes,no,cellular,5,wed,231.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
43,blue-collar,married,basic.4y,no,yes,yes,cellular,5,wed,135.0,6.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
30,blue-collar,single,high.school,no,no,no,cellular,5,wed,22.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,technician,single,university.degree,no,no,no,telephone,5,wed,32.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
23,student,single,high.school,no,yes,no,cellular,5,wed,435.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
36,blue-collar,married,high.school,no,yes,no,telephone,5,wed,25.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
23,services,married,high.school,no,no,no,cellular,5,wed,370.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,divorced,basic.9y,no,yes,yes,cellular,5,wed,201.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,5,wed,152.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,admin.,married,university.degree,no,no,no,cellular,5,wed,213.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
44,admin.,married,high.school,no,yes,no,cellular,5,wed,150.0,3.0,999,2,failure,-1.8,92.893,-46.2,0,campaign group,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,5,wed,364.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,admin.,married,university.degree,no,no,no,cellular,5,wed,329.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,technician,married,basic.9y,no,yes,no,cellular,5,wed,23.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
28,technician,married,basic.9y,no,yes,no,cellular,5,wed,224.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
29,admin.,single,basic.9y,no,no,yes,cellular,5,wed,118.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
41,blue-collar,married,basic.9y,no,no,yes,cellular,5,wed,161.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
32,blue-collar,single,basic.9y,unknown,no,no,cellular,5,wed,785.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
32,unemployed,single,university.degree,no,yes,no,cellular,5,wed,51.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,admin.,single,high.school,no,yes,no,cellular,5,wed,850.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
37,admin.,married,university.degree,no,yes,yes,cellular,5,wed,318.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
53,services,married,high.school,no,yes,no,telephone,5,wed,9.0,9.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,admin.,single,university.degree,no,yes,no,cellular,5,wed,157.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
53,blue-collar,married,basic.6y,unknown,yes,no,cellular,5,wed,659.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
34,blue-collar,single,high.school,no,yes,no,cellular,5,wed,39.0,1.0,10,1,success,-1.8,92.893,-46.2,0,campaign group,1
44,technician,married,professional.course,unknown,yes,yes,cellular,5,wed,267.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
37,technician,divorced,professional.course,no,yes,yes,telephone,5,wed,30.0,10.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,self-employed,married,basic.9y,no,no,yes,telephone,5,wed,355.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
53,management,married,university.degree,no,yes,no,cellular,5,wed,17.0,13.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
27,admin.,single,high.school,no,yes,no,cellular,5,wed,296.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
24,technician,married,professional.course,no,no,yes,cellular,5,wed,167.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,unemployed,married,basic.9y,no,no,no,cellular,5,wed,570.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
40,blue-collar,single,basic.9y,no,yes,no,cellular,5,wed,220.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
44,blue-collar,married,basic.4y,unknown,no,no,cellular,5,wed,388.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,divorced,university.degree,no,no,no,cellular,5,wed,699.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,single,university.degree,no,no,no,cellular,5,wed,6.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
35,blue-collar,married,basic.6y,no,no,no,cellular,5,wed,96.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,management,married,university.degree,no,no,yes,telephone,5,wed,318.0,5.0,6,1,success,-1.8,92.893,-46.2,0,campaign group,1
23,blue-collar,married,basic.9y,no,yes,no,cellular,5,wed,413.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
24,student,single,high.school,no,yes,yes,cellular,5,wed,66.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
34,blue-collar,married,high.school,no,no,no,cellular,5,wed,590.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
57,services,married,high.school,unknown,no,no,cellular,5,wed,88.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
36,services,single,high.school,no,no,no,cellular,5,wed,15.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,admin.,single,high.school,no,no,no,cellular,5,wed,290.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
43,management,married,university.degree,no,yes,no,cellular,5,wed,12.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
24,student,single,high.school,no,no,no,cellular,5,wed,669.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
35,admin.,divorced,high.school,no,no,no,cellular,5,wed,133.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
41,blue-collar,married,basic.9y,unknown,yes,no,cellular,5,wed,256.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
32,blue-collar,married,high.school,no,yes,no,cellular,5,wed,394.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
35,admin.,single,high.school,no,no,no,cellular,5,wed,152.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,admin.,single,basic.9y,no,yes,no,telephone,5,wed,41.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
24,admin.,married,basic.9y,no,yes,no,cellular,5,wed,302.0,1.0,10,1,success,-1.8,92.893,-46.2,1,campaign group,1
33,blue-collar,single,university.degree,unknown,no,no,cellular,5,wed,275.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
29,admin.,married,university.degree,no,no,no,cellular,5,wed,128.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
53,management,married,university.degree,no,no,no,cellular,5,wed,147.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
25,blue-collar,single,high.school,no,yes,no,cellular,5,wed,262.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
24,services,single,high.school,no,no,no,cellular,5,wed,46.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,technician,single,professional.course,no,no,no,cellular,5,wed,546.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
33,services,married,high.school,no,yes,no,cellular,5,wed,1512.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
35,entrepreneur,married,university.degree,no,no,no,cellular,5,wed,104.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,services,single,basic.6y,unknown,no,no,cellular,5,wed,85.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
30,technician,single,university.degree,no,yes,no,telephone,5,wed,119.0,3.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
52,admin.,married,basic.9y,no,no,no,cellular,5,wed,423.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,married,basic.9y,no,yes,no,cellular,5,wed,78.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
39,blue-collar,single,university.degree,no,no,no,cellular,5,wed,9.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
39,blue-collar,married,basic.4y,no,no,no,cellular,5,wed,44.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
41,technician,married,basic.9y,no,yes,no,cellular,5,wed,66.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
28,blue-collar,single,high.school,no,yes,no,cellular,5,wed,529.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,married,basic.6y,no,no,no,cellular,5,wed,127.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
39,technician,divorced,professional.course,no,no,yes,cellular,5,wed,83.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
39,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,5,wed,333.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
39,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,5,wed,408.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
58,retired,married,basic.4y,unknown,yes,no,cellular,5,wed,205.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
55,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,5,wed,18.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
43,blue-collar,married,basic.4y,no,yes,no,cellular,5,wed,264.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
30,blue-collar,married,basic.9y,unknown,no,no,telephone,5,wed,115.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,services,single,basic.6y,no,yes,no,cellular,5,wed,272.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
37,technician,divorced,professional.course,no,no,no,cellular,5,wed,329.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
39,admin.,divorced,basic.9y,no,no,no,telephone,5,wed,363.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
38,technician,married,university.degree,no,yes,no,cellular,5,wed,172.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
30,admin.,single,high.school,no,yes,no,cellular,5,wed,53.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
30,services,single,high.school,no,yes,no,telephone,5,wed,155.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,single,basic.9y,no,yes,no,cellular,5,wed,528.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
28,services,single,high.school,no,yes,yes,cellular,5,wed,562.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
38,blue-collar,married,basic.9y,no,no,no,cellular,5,wed,204.0,1.0,11,1,success,-1.8,92.893,-46.2,0,campaign group,1
31,services,single,basic.6y,no,yes,no,cellular,5,wed,734.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
35,admin.,single,university.degree,unknown,no,no,cellular,5,wed,60.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
28,blue-collar,single,basic.9y,no,yes,no,cellular,5,wed,149.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,blue-collar,single,basic.9y,no,no,no,cellular,5,wed,155.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
47,blue-collar,single,basic.6y,unknown,no,no,cellular,5,wed,87.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,blue-collar,single,high.school,no,yes,no,cellular,5,wed,49.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,married,university.degree,no,yes,no,cellular,5,wed,172.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
36,blue-collar,married,basic.9y,no,yes,yes,cellular,5,wed,55.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
27,admin.,single,high.school,no,no,no,telephone,5,wed,444.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,admin.,single,university.degree,no,no,no,cellular,5,wed,132.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,technician,married,professional.course,no,yes,no,cellular,5,wed,10.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
22,student,single,high.school,no,yes,no,cellular,5,wed,315.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
51,blue-collar,divorced,basic.9y,no,no,no,cellular,5,wed,64.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
26,services,single,high.school,no,yes,no,telephone,5,wed,421.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
34,services,divorced,basic.6y,unknown,no,no,cellular,5,wed,79.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,single,basic.9y,no,no,no,cellular,5,wed,174.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,married,basic.9y,unknown,yes,no,cellular,5,wed,257.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
42,technician,divorced,high.school,no,yes,no,cellular,5,wed,228.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,married,basic.9y,no,no,no,cellular,5,wed,296.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,admin.,married,high.school,no,yes,no,cellular,5,wed,476.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
28,technician,single,professional.course,no,yes,no,telephone,5,wed,185.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
51,blue-collar,married,basic.4y,no,no,no,cellular,5,wed,104.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,blue-collar,married,professional.course,unknown,yes,no,cellular,5,wed,573.0,7.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
44,admin.,married,high.school,no,no,no,cellular,5,wed,231.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
41,blue-collar,married,basic.4y,no,yes,no,cellular,5,wed,124.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
45,blue-collar,married,basic.9y,no,no,no,cellular,5,wed,96.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
31,admin.,single,basic.9y,no,yes,no,cellular,5,wed,117.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
35,admin.,married,university.degree,no,no,yes,cellular,5,wed,261.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,technician,single,professional.course,no,yes,no,cellular,5,wed,201.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
29,admin.,married,university.degree,no,no,no,cellular,5,wed,155.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
58,housemaid,married,basic.4y,no,yes,no,cellular,5,wed,413.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,services,married,high.school,no,no,yes,cellular,5,wed,747.0,2.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
30,blue-collar,single,basic.9y,no,yes,no,cellular,5,wed,14.0,6.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
31,services,single,high.school,no,yes,no,cellular,5,wed,152.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,married,basic.6y,no,no,yes,telephone,5,wed,137.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,management,single,university.degree,no,no,yes,cellular,5,wed,155.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,single,high.school,no,yes,yes,cellular,5,wed,146.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,admin.,single,university.degree,no,no,no,telephone,5,wed,104.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
52,admin.,married,basic.9y,no,yes,no,cellular,5,wed,38.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
55,blue-collar,divorced,basic.4y,unknown,no,no,telephone,5,wed,148.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,technician,single,professional.course,no,yes,yes,telephone,5,wed,43.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
44,technician,single,high.school,unknown,no,no,cellular,5,wed,394.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
29,blue-collar,single,basic.9y,no,no,no,cellular,5,wed,68.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,blue-collar,single,unknown,no,yes,no,telephone,5,wed,125.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,technician,single,high.school,no,no,no,cellular,5,wed,63.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
45,services,divorced,basic.9y,no,no,no,cellular,5,wed,215.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
37,admin.,single,basic.9y,no,yes,yes,cellular,5,wed,147.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
39,technician,single,professional.course,no,no,no,cellular,5,wed,143.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
38,admin.,married,university.degree,no,yes,no,cellular,5,wed,541.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
40,admin.,single,high.school,no,no,yes,cellular,5,wed,172.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,blue-collar,single,basic.6y,no,yes,yes,cellular,5,wed,309.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
24,student,single,university.degree,no,yes,no,cellular,5,wed,79.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,housemaid,divorced,university.degree,no,yes,no,cellular,5,wed,213.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,married,basic.9y,no,no,no,cellular,5,wed,54.0,1.0,6,1,success,-1.8,92.893,-46.2,0,campaign group,1
41,blue-collar,single,basic.4y,unknown,yes,no,cellular,5,wed,247.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,admin.,married,university.degree,no,yes,no,cellular,5,wed,80.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,single,high.school,no,yes,no,cellular,5,wed,135.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,single,high.school,no,no,no,cellular,5,wed,341.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,married,basic.9y,no,no,no,cellular,5,wed,366.0,3.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
36,blue-collar,married,basic.4y,unknown,yes,no,cellular,5,wed,300.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
45,blue-collar,single,basic.4y,no,no,no,cellular,5,wed,223.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,single,basic.6y,unknown,no,no,cellular,5,wed,35.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
